workbook,circular,mean,max,p10,p50,p90
3.866543.K3DR3D5ECNVHRQWDXL0WH2RBBI00TSRXA.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.866629.KJXIBCT5LIBFMQGDFQ0C0O3NC4RMU3IEA.1.xlsx,0,0.96,4.00,0.00,1.00,2.00
3.866831.PO4UDVFA5FIO0EXWY1YF1BHBIS3QQXVXA.2.xlsx,0,1.77,7.00,1.00,1.00,3.00
3.866831.PO4UDVFA5FIO0EXWY1YF1BHBIS3QQXVXA.3.xlsx,0,1.80,6.00,1.00,1.00,3.00
3.867160.MYSC2HXLZUDIIQU5ODUIQJHCPF21UYEYB.1.xlsx,0,0.80,2.00,0.00,1.00,2.00
3.867403.GXDMCWAOTFOEPL5F1PBOJV02J0X3K24OA.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.867403.GXDMCWAOTFOEPL5F1PBOJV02J0X3K24OA.2.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.867470.CMAACEMVFJTDTQR24OIT4WGXMIE2KROAB.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.867765.CSK0JOBKJ1DFE1GOHKXPZ3HQA0BW3VRVA.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.867955.IXGYFT3XPACX0S1ODH52YX5SXTSD5F2LB.1.xlsx,0,1.21,3.00,1.00,1.00,2.00
3.868274.OCHARMZBLZ3Y1SUBYG0PPXQ5GFVSE0P2A.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.868755.IH5VPRMTVEI3UVOUWOH3VRV4PZIGESHOB.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.868827.EA4SYQRTS0TENTE3BN2OXXKZZZUY1N3EA.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.868857.JYA1UDMKEVWUSYZZCIVGETYUTGTVZ2WDB.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.868958.NWICESTQLZEPATKDOF11IFUT0C25HILJA.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.87078.JSM44RV3E1ZJTBS11MMIS3ULZCTF5WXVA.1.xlsx,0,3.80,42.00,1.00,2.00,7.00
3.87142.IFJZO0YW3GB55P3U1HV5LTVLCLEDNVMSB.1.xlsx,0,4.15,42.00,1.00,2.00,7.00
3.871425.KOM2FBELTRIAVO44QF0RS12L4CUWZPVEB.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.87144.PWTVOVJESTCKKPN2UNC2WLNQX5A1W515B.1.xlsx,0,4.17,42.00,1.00,2.00,7.00
3.871503.BTU0ALRFE0IEEOXPFOQR1Y3AHCPR0BMVB.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.871565.MNYECN2NSSXUOR1RNQ0VO2JDNJPAZBUUB.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.871566.PYU3VEIWJS20AEFMNLRQ52EMYMJF4HAFB.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.87175.GYUVABCXTAKD1XB5W2J3HXFHI5TD3ZBQA.1.xlsx,0,3.34,41.00,1.00,2.00,6.00
3.871853.M3DKLUH3GJEOPXQMZ3QO3TRUUTV4CQYQA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.871854.DYCEFXSCJ31PJVVTQTTO4AU1CLOSXKEHA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.871857.OOKV544VZGC4P5IRUJKRVXWTD4KVGWCLB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.872121.M2TVNPMPDR4YGMXJTPPNYNOWSIBRKGXYA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.87220.H0OQPDONOSFPKXAOZNSAWZ0EYYCMDC02A.1.xlsx,0,3.28,41.00,1.00,2.00,6.00
3.87236.FGDQO31C1CQUWQYO2EAEOE3CXOGRJ25XB.1.xlsx,0,4.98,40.00,1.00,1.00,21.00
3.87270.NWATVBOX5QY55C0YKQ1TDAIVYMXI542QB.2.xlsm,0,6.68,31.00,1.00,2.00,20.00
3.87280.PTU0NZMNAVXZTPVRTQZ05RKWLABQLIDMB.1.xlsx,0,1.00,3.00,1.00,1.00,1.00
3.873325.EGTCHDGHPS4RGFGXKEWKM1ZWEDT440QHA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.87364.L50FULRC14WAGPHGPRFMPX4K3TG51SS4B.3.xlsx,0,1.92,9.00,1.00,1.00,4.00
3.87364.L50FULRC14WAGPHGPRFMPX4K3TG51SS4B.4.xlsx,0,1.42,7.00,1.00,1.00,2.00
3.873761.JT3AODXBH5YQHZJ4SO1CNET5XHXJOHF3B.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.873809.KGX4VQ4XY5LQO2ULE3CUD0CTY1MSAGJNA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.873980.NUGXDTNNDGVNKOIJFMMZGAU2WTYDEVVOA.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.873984.GUDLLAFQ4LIIKYJERQHY5DAGILU4LJW3A.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.873986.MAG4PFSRQYROXV1JU3F2UOOBJI5NTB00B.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.873992.BDMDIUGVYHKKUE1CJL0W5QLX3BOOEQ40B.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.874503.KBU1UTT4XCWSO1S4RYR30D43GA1KFAXIA.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.874504.C0YLYG0CKMTOHT540Z53X11IXC1CS0SNB.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.875749.PGIGLAERLH5MD40GKKOB30HJWCCTMJO1B.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.875883.E2FKIYGY3FX4Q3BYIHBXBEES1SV3JZSQA.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.878350.GS33QBQ5VGPPYK4GML3NOP2BBDMQGV23B.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878359.KQ0TJGLW4AZQXVNXAH5XP0DDSZ1ECW2YA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878378.AOWHKKWVSFI0G1QPHFAZ0MNZIWPEACW0A.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878399.CDHARJV4QSSCFGLIGZ3DV55PNEIKFXEXA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878421.PT1F3XNKRSRWQPPNQIKWFG4T52TMLIE1A.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878467.B2VRXP1QCBNAMVKPI33H10FPL4JFDHUHA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878596.K1GVEB3VXAMOVGRC1N11ILWXK4XMLOAHA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878701.FAT3P13G5BMFJZLA2QBJLCGUD0KBDE54A.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878792.G5DNZXOLWSE45IPZ0TQD3GT3LLKBZ4UYB.2.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878848.ARWCPWEAFAZS20LWHVWSZDXNDA2BO155B.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878957.DFAOIOQF5ZSU1R1FMUHUKXH0G4U3KZIFA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.878966.KRVVQKFL5PNEHLD0O2JZ5X4HG4W2254JA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.879003.PMP5YRZF3DGXDOTSL4RU1ZOALB4LH0V2A.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.879025.HAMWVPFTD1IFOOQ44G34VJYK2QSUTVFMB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.879104.CE5FA0Y3W1R1CF1BXEMDUMS032A1PUOJB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.879106.P3AI5MTLXZ25SX3SEPHOJG1H2PPCLH3AA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.879191.DXYGSYLPB3YQ0T4AVL24LQAHNRXCUB3TB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.879665.PZ5N04F5IHU0TQ1VDYB5JTVLI5FSJDHOB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.879709.BWFWSWYJQ15AWZXKNMUYLGPV2D1DDLJZB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.879874.OMI31LN5D4G3EMKCR2BDSEE1TU5MX1GSA.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.879877.B2PT4NU344F3ETKSGKOW4F4GA2JMSNAHB.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.880685.GGKWU2GJHBGYZYCA0R5XEFAWPL0L3ZMKA.1.xlsx,0,0.52,2.00,0.00,1.00,1.00
3.883982.GS3ZPFNL5XUPQ0VVDQDMVEPCV4OPMDSUA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.883983.E4VOXCHGIGIH45VNI14SKFSD3I5JILUFB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884002.DHB1EUD0VYBFBAQ1MQZY25N1Q5HLAXFZB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884038.CIQYHBXWDE3SLRCKUAMR2CZYB2PB2MFAB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884115.KQS1U3MJYW1PZKJP4C0LOXMDKHLBE4FQA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884202.LR3BOVUCOVKPD3DJOU3IU25EK5CPDPV1A.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884297.FDNGAU1SG3MC3F2HQKJV5W0KEBFCTPJTA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884340.DSNSLS5ZFYK1MDCJIQL2HM2NBDSYLAHZB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884389.CQAALMMXRBMEXJ3FQPZUZVPZFG3XRAIFB.2.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884422.CGSNTO4LOIK1INHOEYMNRIB0PLBGB0FHA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884441.HPQSCZ43REUNEPICOCN3CZSI11TT44Y4A.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884485.DA4HKO3IGN4KU1DTKMKHK1CASPJPO3YLB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884580.CZQ0TXDX5BJTYNOAXG13F2BA01HONYMRB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884601.AR3QIOZO4X3XRTY2AENODTCZUTDUVSJOA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884620.IODJMKWSIE4YSWVXJMJEVR0PQKGMO4AWA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884621.JP0PASQFAYTEGVGZGLQXZ2PAPZHOHFVUA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884695.H5V5P55TI54T41MN5GLF23DY2F0BNYW1A.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884727.GE3QEMGBX4Q3CCL1JQZT5BB5X2PT1FKMB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884760.AW30WW3VSLK1EID2YWDZVMEJZJVLRW3OB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.884846.GQLX1OFYN2TGC2NNSYUFL2Y4DCXAGHPPB.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.885810.EN4MQUDHO0W50XUTQEXAU2PYZ1WIRGDAA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.885852.ADCZJ0NDC2VVJTKV5N2E2HTTROTJD0D5B.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.88630.HA04FIGKG3OQKFDIYFQMHNOIBUNCLFYEA.2.xlsm,0,6.68,31.00,1.00,2.00,20.00
3.886955.ON4YYWXOWJ00LS4PJFHOOFTXIYE00T5SB.1.xlsx,0,0.52,2.00,0.00,1.00,1.00
3.88715.F0WIRPV5ZRLRLAUKWNU0H3AQTQVB05O2B.1.xlsx,0,50.19,151.00,3.00,36.00,125.00
3.887714.K0WXQ0HKKSSZDIQB0RHROBC21KRIJHBNA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.887973.OAYARYHTPN2UOXJIDKTFNSE51MBYW4MEA.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.888029.MDAVBKVBAHO1C30ILATDGVQNT3FPRFU5A.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.888831.OX2IUBHH1TLTKRBLVBUPVDKKIWWL0BDIB.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.888838.IYGKIXPKC4DJ0Z5W3CCTDB2DN1GXVU4JA.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.888841.NEVJYT2R2EIAJSTKAFYIIVMHSLATZQXNA.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.88933.OZCRP0Q2YJ5ZZMQCCPXPHJN4FXV1AMQZA.1.xlsx,0,50.19,151.00,3.00,36.00,125.00
3.889505.M1KFRBUTQFPKQNBDVI1P5DAX0NK4F20AB.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.891139.LUQAD0XEPLRD35AX1USIDLT3FZNJRIHSB.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.891192.O1GENOEICCESCSAT2OPG2LIPK1MPOLK3B.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.891201.NAYEJ4ANKHOJZLAHRZEAJB20UFVGQIZNB.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.891327.JBJ2IH0OWT4NJOS0YPK1L3WNEGFMPKOSB.1.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.891560.IPVPY4QFNGHJYFK34JZXJ5GJE15RWLDGB.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.892434.DHHMNP1R0GDS1QDZW04Q0XPB3QPMUXMUA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.892436.JQSDSJTXTA3ITSXULM2Y42YRZMNJRHTIA.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.892438.PYFNBYQ5EWKVFU45YA203VBEXA03ZAN0B.1.xlsm,0,1.00,1.00,1.00,1.00,1.00
3.893833.LJK1T33QKUA3PBHJYZYV3ADGE3C45AQTA.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.894126.O5CQP2Q354OAAZ0UZ2BPGM4BJRX3N0ZJB.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.894602.JHEGULKQLK01J0XXWEFY4GGMKU3GBIKSB.2.xlsx,0,1.49,2.00,1.00,1.00,2.00
3.895353.N50GWOJVVAQ4KZID0H4YSZVB5EX115PEA.1.xlsx,0,1.99,2.00,2.00,2.00,2.00
3.895353.N50GWOJVVAQ4KZID0H4YSZVB5EX115PEA.2.xlsx,0,1.99,2.00,2.00,2.00,2.00
3.895469.JVR44QC5C1TIKF5MF2DVURO1XNAIZLBMA.1.xlsx,0,1.99,2.00,2.00,2.00,2.00
3.895469.JVR44QC5C1TIKF5MF2DVURO1XNAIZLBMA.2.xlsx,0,1.99,2.00,2.00,2.00,2.00
3.89547.KKYRBXZQC4UC3QVY4ZORM11MW3IEBFLQA.1.xlsx,0,1.76,4.00,1.00,2.00,3.00
3.896850.HUHSMDK55E2C4GLG02FTG1VZ5OLDIUAJA.1.xlsx,0,1.99,2.00,2.00,2.00,2.00
3.896850.HUHSMDK55E2C4GLG02FTG1VZ5OLDIUAJA.2.xlsx,0,1.99,2.00,2.00,2.00,2.00
3.897065.HZMKS5HBUV01Q0HOX5MHHHOL1MFIZUKPA.1.xlsx,0,1.99,2.00,2.00,2.00,2.00
3.897065.HZMKS5HBUV01Q0HOX5MHHHOL1MFIZUKPA.2.xlsx,0,1.99,2.00,2.00,2.00,2.00
3.89822.KD0GOKHJLL1Y0EHJQK1AMA4RKFD0RBN2A.1.xlsx,0,3.28,41.00,1.00,2.00,6.00
3.89961.HC02JDPVUQ41K35GHFZPELKPWGFKQZMSA.1.xlsx,0,3.72,19.00,1.00,3.00,8.00
3.89961.HC02JDPVUQ41K35GHFZPELKPWGFKQZMSA.11.xlsx,0,1.93,9.00,1.00,1.00,4.00
3.89961.HC02JDPVUQ41K35GHFZPELKPWGFKQZMSA.12.xlsx,0,1.43,7.00,1.00,1.00,2.00
3.89961.HC02JDPVUQ41K35GHFZPELKPWGFKQZMSA.3.xlsx,0,2.29,11.00,1.00,2.00,5.00
3.90174.OO5BNXROMYIV0S1RYVKXU4UKUK3CZU02B.1.xlsx,0,1.26,4.00,0.00,1.00,2.00
3.904947.J5FZK0SVVZEYPVSB4U1KS1JTMYYZDEPVA.4.xlsx,0,1.90,11.00,0.00,2.00,4.00
3.904947.J5FZK0SVVZEYPVSB4U1KS1JTMYYZDEPVA.5.xlsx,336,13.68,37.00,1.00,13.00,25.00
3.905221.MUSVLZ4XAQUNMLHBJ50E4AA3OIOBCDGXB.4.xlsx,0,1.90,11.00,0.00,2.00,4.00
3.905221.MUSVLZ4XAQUNMLHBJ50E4AA3OIOBCDGXB.5.xlsx,336,13.68,37.00,1.00,13.00,25.00
3.905222.LVMWOXZM3UKGJHVVQMDN3PQSA1OHEGD0A.4.xlsx,0,1.90,11.00,0.00,2.00,4.00
3.905222.LVMWOXZM3UKGJHVVQMDN3PQSA1OHEGD0A.5.xlsx,336,13.68,37.00,1.00,13.00,25.00
3.90639.ESAYLSRKVHSEU24MFKGR0VNYTFLMXAM3B.2.xlsx,0,1.52,4.00,0.00,1.00,3.00
3.907852.J2KUNNBBZSAUTICOH4VPMQFD5DI014QVB.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.908213.DYMAJJ0OETV3WH2TCSCNLOZFI2BKEIIBA.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.908492.BV51IJIHC0MHMSHDQB2QZNR4LDDGODP4B.2.xlsx,0,1.96,4.00,1.00,2.00,4.00
3.908492.BV51IJIHC0MHMSHDQB2QZNR4LDDGODP4B.3.xlsx,0,1.96,4.00,1.00,2.00,4.00
3.909804.FPVN0UG4TTNVN4FL3MGW3WPGS1VKLY5ZA.1.xlsx,0,4.58,42.00,1.00,2.00,8.00
3.911172.OVGDIYQKZ2TPSQX5BMNINKQ0J13M3GG3A.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.911697.JBUBOFI2KQXURSADRBM0QZGC0MFPYC4DA.1.xlsx,0,4.58,42.00,1.00,2.00,8.00
3.912103.NVGX3E22TREEWA4MXO0SPZ2ZLKKCB5NJA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.912119.GQ3DKQVIMRIJPRVTSEP1BAZFAQP3SMK0A.1.xlsx,0,13.44,99.00,1.00,1.00,60.00
3.912358.NXPLXJGRFJY4B2KGBJOCXE232L2CQWCMA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.9130.LD0BUIUNJQGJVL0112C3V4KWGQDQCM02B.1.xlsx,0,1.65,3.00,0.00,2.00,2.00
3.913204.LY0UGNOHJAIJV4UFMRMHFT5NKEOPKCGQA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.913223.MK1ZF5TCEK0ZY322U33J3SVVY1ULRXS3A.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.914653.FE1EVAPWUTZHY3IA2SL3H3JOVXEXFGBLB.1.xlsx,0,13.44,99.00,1.00,1.00,60.00
3.916002.ODIYQEM0JHZUV4N2OSNZAT3SVA3PX3E5A.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.9174.GMGHYYMHEMOQOIR315ZBHOVZEU3FXOZTB.1.xlsx,0,0.95,1.00,1.00,1.00,1.00
3.91853.PC3TK3BM32XB4PVMFP3GTKNXISRPNFPRA.1.xlsx,0,3.33,41.00,1.00,2.00,6.00
3.918556.KUG24AK32KQAXDGCZGPYK15PPMQDFYV3A.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.918586.CYBFJ5U1SGJLLQ5SROLFTLEZQ02M2OWNA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.918599.LNTBJMJJKZAMXCEP0CUOKZRK2A3KSJVSB.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.92015.O4GCZAD3W13O0PLG40DY2DV5BXZBJ4MSA.1.xlsx,0,1.26,4.00,0.00,1.00,2.00
3.921074.IS3T4HCT314XLUIYWDTP3UUHYSMSUQ23A.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.922549.ECA533NYKOIYAWS04H5NBRHT2S44E032A.1.xlsx,0,4.58,42.00,1.00,2.00,8.00
3.923645.KRDWQUAPL53MYR4MEKOT4WJACNAOG2THB.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.923669.GPT3WPKG3FIGMA1RE04S55RM1M5JIENYA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.923684.KRCGFEJXELD0BAMPQ4Z0TTJGB0PQYM4CA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.92441.JE11WYMKLV0RXK5RQUGLO1NOUO4TKINPB.1.xlsx,0,3.76,42.00,1.00,2.00,7.00
3.92444.LBEXQDJGVWVZWVSH1G0YBN22FBQ2RLF4A.1.xlsx,0,3.76,42.00,1.00,2.00,7.00
3.925965.I3X5JMH5RDVEICSQ0XYQC4H13PECWCOFA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.9260.HLCP01LSEWJ14BDGXGVSH2PQQCAL40SQA.1.xlsx,0,0.95,1.00,1.00,1.00,1.00
3.926121.E0Z0DH2BY2EJQTCXLL0JXLAJEY33322OA.1.xlsx,0,13.44,99.00,1.00,1.00,60.00
3.9267.EDRAQ3HLKFUA5VZHNS55MV41ZP2S13ZMB.1.xlsx,0,0.95,1.00,1.00,1.00,1.00
3.927354.GC2CJYZPDRKZVRHMQNQWI0YBU0GJAKGQB.2.xlsx,0,1.96,4.00,1.00,2.00,4.00
3.927354.GC2CJYZPDRKZVRHMQNQWI0YBU0GJAKGQB.3.xlsx,0,1.96,4.00,1.00,2.00,4.00
3.92871.NV01BUTUNS1KDAXSNQNAKUC00NZH3APMA.1.xlsx,0,3.78,42.00,1.00,2.00,7.00
3.92891.G5RELK5N0Q50XTORHF5FHWID4J5IELDQA.1.xlsx,0,50.19,151.00,3.00,36.00,125.00
3.92892.LHSBYZ0XTIO0QV0CE4VW0DNRVED00VS3A.1.xlsx,0,3.23,10.00,1.00,2.00,8.00
3.9298.CFVRDV5S2CH151VSKJHAOMH1C33JELHPB.1.xlsx,0,0.95,1.00,1.00,1.00,1.00
3.92981.ME41K11JDU0GQX1HMN5R0MK33KOIL4HJB.1.xlsx,0,3.78,42.00,1.00,2.00,7.00
3.930450.CAIYQOOB3L1BXFNZOU3VT11MFWH4ODJOA.1.xlsx,0,13.44,99.00,1.00,1.00,60.00
3.930718.A1U0Y2JQU5Q4YPDXUGRXYQHEQ4FNHVATB.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.9308.FY5WVDXZ54A3ALJ5AKR2NNSYSGXVOK2FB.1.xlsx,0,0.95,1.00,1.00,1.00,1.00
3.931559.CEYG5QUHUUBBRSLBRR3U0GOZZ2K4FDGPA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.931591.MBH4LLIM2SG0LOOQ0GF1PNTMX5DDWPR1B.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.931607.OUQBOYCIWQH15GFRZQKRNYVF3O5QHEZOB.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.931656.GPARYGVCXMOR3CJLTCSECN354DSYJFQ3A.2.xlsx,0,1.96,4.00,1.00,2.00,4.00
3.931656.GPARYGVCXMOR3CJLTCSECN354DSYJFQ3A.3.xlsx,0,1.96,4.00,1.00,2.00,4.00
3.932133.GSGKLX4KMK0Y2JEOERS2CAQ22GUNIWRYA.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.9322.NOWBVC3KKZEFAMAFUQZPM4C2QXLN4XMEB.1.xlsx,0,0.95,1.00,1.00,1.00,1.00
3.93381.BPAWYWIB3JXRADJEPLL2124URU3IZWZIB.1.xlsx,0,3.80,42.00,1.00,2.00,7.00
3.933861.GF3QBNVMIFVGMW2NK210XL3AYW0XES0UA.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.9340.PG05QPTLXJS5T4NDNCB1HDAQV223AE2AA.1.xlsx,0,0.95,1.00,1.00,1.00,1.00
3.93422.MDBWZB225F5ZAEAVENTA1UEWNDYBCY1TA.1.xlsx,0,3.33,41.00,1.00,2.00,6.00
3.934438.CKNJIWQYQPDUIQWBFPZ5GDLLYEABCVLOA.1.xlsx,0,4.58,42.00,1.00,2.00,8.00
3.9348.F3GJR1A2DH5E3IRSF4CWSSSVH1225K5AB.1.xlsx,0,0.95,1.00,1.00,1.00,1.00
3.93496.MBCAJO315VT4TSAHXJ0NJMX3BBX0WGRYA.1.xlsx,0,2.78,10.00,1.00,2.00,5.00
3.935825.FRQ1UMXU1TOMPMAPHFNMBUL1KMH3FOYFA.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.937024.KA0DP2KWWPCKOUR1HPACZO2MER4ZAFIOB.1.xlsx,0,4.58,42.00,1.00,2.00,8.00
3.938455.DWGY0JKNKG2FRV4JXT355KRTUPRUP1NLB.1.xlsx,0,13.44,99.00,1.00,1.00,60.00
3.9398.GTSA0GDPMBS4C1JCTCUWBAAWDNK40214A.1.xlsx,0,21.17,57.00,1.00,19.00,45.00
3.94110.FYVBZPQWVJYVMRJPWVJGQY1HK0KERPX3B.1.xlsx,0,0.80,1.00,0.00,1.00,1.00
3.941135.OCPGR1GUWB3WPPC0BDR35ZXPYLYBBQ33B.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.941160.NZ2QHX2WOMMVU14L1OGNJ5CBSSQX5TNVA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.941176.BMHX3UBT22IJG2WXUDNX0OMKBU0NVIUTA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.941958.GOKETAAKEMPFBBD52YX3N5RGNHYORKWMB.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.94241.LYR5S1TZT5HHWWNTBX2ZZBA0MLZ44WL1B.1.xlsx,0,1.76,4.00,1.00,2.00,3.00
3.943487.D0PVJIVS3K55PZYKARYZWG4JOJK5QDBJA.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.943807.IOBHJOPGHVLNTSRKOCYYFL4PMFSZFHPEB.2.xlsx,0,1.96,4.00,1.00,2.00,4.00
3.943807.IOBHJOPGHVLNTSRKOCYYFL4PMFSZFHPEB.3.xlsx,0,1.96,4.00,1.00,2.00,4.00
3.94410.AYKFYUYWHKPD0YRC0HDCLWWRS2NF0UVCA.1.xlsx,0,1.26,4.00,0.00,1.00,2.00
3.944756.EXDPNE1ZWWSCQ102SWAOUW044Z34F4FPB.1.xlsx,0,1.00,1.00,1.00,1.00,1.00
3.947563.E14KTAJ0W32IPBZD5YRPOEYEBI41OOSWB.1.xlsx,0,13.44,99.00,1.00,1.00,60.00
3.947808.LXX5QOXVV2S45SLNT0NOZ45CTL3D35FFB.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.948669.DQT053CHVYM2O3GWWXLUQBDA1AI0WFM2A.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.948698.BLJTHLKZUGTAGUT0DO2UVGO50MDLUSJRA.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
3.948710.EW3P2I25EN3L22MB0GNIISQYVY1K2QN2B.1.xlsx,0,1.03,2.00,0.00,1.00,2.00
